Job_ID,Task_Start_Time,Task_End_Time,CPU_Utilization (%),Memory_Consumption (MB),Task_Execution_Time (ms),System_Throughput (tasks/sec),Task_Waiting_Time (ms),Data_Source,Number_of_Active_Users,Network_Bandwidth_Utilization (Mbps),Job_Priority,Scheduler_Type,Resource_Allocation_Type,Error_Rate (%),Task_Type,Projection_Score,Predicted_Execution_Duration (ms),Predicted_Context_Switch_Penalty (ms),Host_Cluster_Suitability_Score,Predicted_Load_Condition,Scheduling_Priority_Score,Resource_Cluster_ID,Load_Rebalancing_Flag,Envy_Freeness_Score,VM_Placement_Diversity_Score,PM_Utilization_Efficiency (%),Affinity_Breaker_Flag,Observed_Delay_Deviation (ms),Adaptive_Model_Update_Flag,Context_Switch_Overhead (%),Thermal_Impact_Score,Energy_Efficiency_Index,Predicted_Host_ID,Actual_Host_ID,CPU_Share (%),Memory_Share (%),Bandwidth_Share (%),VM_Total_Memory_Capacity (MB),Host_Selection_Correct,Envy_Rate (%),Dominant_Resource_Share (%),Memory_Utilization (%)
JOB_2067,02-01-2024 10:26,02-01-2024 10:26,26.11,4067,2163,5.15,88,IoT,97,317.24,Medium,ASB-Dynamic-CapsNet,Dynamic,3.43,Delay-Sensitive,1.468,2051,30,0.936,Medium,0.602,Cluster_2067,No,0.702,0.966,80.37,No,112,No,3.81,0.848,1.476,Host_4,Host_1,66.12,59.01,30.79,16384,0,29.8,66.12,24.82
JOB_2068,02-01-2024 10:27,02-01-2024 10:27,30.69,1498,1944,5.14,605,Social Media,1964,47.27,High,Round Robin,Static,1.31,CPU-Bound,1.165,2160,115,0.924,High,0.63,Cluster_2068,Yes,0.97,0.634,83.24,No,-216,Yes,1.58,0.889,1.348,Host_4,Host_3,36.79,38.6,24.76,32768,0,3,38.6,4.57
JOB_2069,02-01-2024 10:28,02-01-2024 10:28,23.18,2647,2658,1.24,181,Cloud,1155,516.37,Low,Round Robin,Static,4.44,IO-Bound,1.25,2746,23,0.668,Medium,0.282,Cluster_2069,Yes,0.723,0.566,93.16,No,-88,No,2.53,0.848,1.143,Host_2,Host_4,41.5,96.18,89.24,16384,0,27.7,96.18,16.16
JOB_2070,02-01-2024 10:29,02-01-2024 10:29,36.42,5585,1362,2.31,221,Enterprise DB,3230,221.6,High,Round Robin,Dynamic,0.43,Memory-Intensive,0.929,1524,21,0.928,Medium,0.844,Cluster_2070,Yes,0.938,0.832,80.75,No,-162,No,1.6,0.932,1.295,Host_2,Host_4,48.69,78.14,17.23,8192,0,6.2,78.14,68.18
JOB_2071,02-01-2024 10:30,02-01-2024 10:30,70.54,5194,3391,3.55,895,Enterprise DB,1940,524.12,High,ASB-Dynamic-CapsNet,Static,1.84,Delay-Sensitive,0.834,3390,32,0.822,Medium,0.735,Cluster_2071,Yes,0.937,0.725,87.02,No,1,Yes,1.78,0.221,0.867,Host_3,Host_4,71.1,59.09,63.27,32768,0,6.3,71.1,15.85
JOB_2072,02-01-2024 10:31,02-01-2024 10:31,51.55,7046,1118,4.48,454,Cloud,407,149.36,Low,Priority-Based,Static,2.82,IO-Bound,1.095,942,22,0.759,Medium,0.64,Cluster_2072,Yes,0.757,0.896,81.83,Yes,176,No,1.88,0.241,1.406,Host_1,Host_1,31.42,47.87,26.61,16384,1,24.3,47.87,43.01
JOB_2073,02-01-2024 10:32,02-01-2024 10:32,26.39,895,1889,6.14,158,Enterprise DB,617,435.56,Medium,Round Robin,Dynamic,2.53,CPU-Bound,1.329,2171,117,0.986,High,0.612,Cluster_2073,Yes,0.826,0.576,77.53,Yes,-282,No,0.73,0.808,1.453,Host_3,Host_4,10.87,91.3,11.08,8192,0,17.4,91.3,10.93
JOB_2074,02-01-2024 10:33,02-01-2024 10:33,80.23,4098,3624,8.7,19,IoT,529,601.94,Low,FCFS,Static,3.27,Delay-Sensitive,1.164,3551,90,0.66,Low,0.434,Cluster_2074,No,0.78,0.653,85.63,Yes,73,Yes,4.38,0.16,1.131,Host_4,Host_4,69.94,11.42,60.71,8192,1,22,69.94,50.02
JOB_2075,02-01-2024 10:34,02-01-2024 10:34,80.37,5010,3604,2.01,551,IoT,916,71.38,Low,FCFS,Static,1.49,IO-Bound,1.363,3815,38,0.786,Medium,0.614,Cluster_2075,No,0.858,0.641,83.68,No,-211,No,3.77,0.856,0.886,Host_2,Host_2,39.96,41.38,60.86,32768,1,14.2,60.86,15.29
JOB_2076,02-01-2024 10:35,02-01-2024 10:35,79.65,1438,906,0.64,801,IoT,3310,404.76,Medium,FCFS,Static,3.79,Delay-Sensitive,1.196,682,63,0.886,High,0.291,Cluster_2076,No,0.937,0.873,91.4,Yes,224,No,4.12,0.161,1.229,Host_2,Host_4,15.17,58.2,70.83,32768,0,6.3,70.83,4.39
JOB_2077,02-01-2024 10:36,02-01-2024 10:36,29.1,2136,2766,4.77,953,Enterprise DB,4109,309.5,Low,Round Robin,Dynamic,2.03,IO-Bound,1.239,2915,23,0.702,Medium,0.906,Cluster_2077,Yes,0.801,0.897,98,Yes,-149,No,1.5,0.139,1.036,Host_3,Host_4,88.18,13.69,14.19,16384,0,19.9,88.18,13.04
JOB_2078,02-01-2024 10:37,02-01-2024 10:37,46.1,3224,504,4.6,64,Cloud,1078,247.96,High,Priority-Based,Dynamic,0.63,Memory-Intensive,0.543,669,91,0.659,High,0.511,Cluster_2078,No,0.993,0.856,76.99,No,-165,No,4.54,0.801,1.494,Host_1,Host_4,65.71,65.39,70.22,32768,0,0.7,70.22,9.84
JOB_2079,02-01-2024 10:38,02-01-2024 10:38,88.8,3010,693,5.74,881,IoT,3407,608.49,Medium,ASB-Dynamic-CapsNet,Dynamic,3.7,Memory-Intensive,1.48,536,73,0.995,Low,0.597,Cluster_2079,No,0.717,0.719,88.16,Yes,157,Yes,4.74,0.521,1.349,Host_1,Host_2,57.58,63.07,33.79,16384,0,28.3,63.07,18.37
JOB_2080,02-01-2024 10:39,02-01-2024 10:39,71.76,5136,4049,8.42,648,Cloud,1863,592.66,Low,Priority-Based,Static,4.56,Memory-Intensive,0.778,4192,70,0.74,Medium,0.619,Cluster_2080,No,0.831,0.757,76.96,Yes,-143,No,0.66,0.75,0.921,Host_3,Host_1,25.77,55.07,11.67,8192,0,16.9,55.07,62.7
JOB_2081,02-01-2024 10:40,02-01-2024 10:40,12.17,2149,4207,8.12,189,Social Media,3778,634.39,High,ASB-Dynamic-CapsNet,Static,1.82,CPU-Bound,0.637,4494,56,0.716,High,0.53,Cluster_2081,Yes,0.909,0.869,94.62,Yes,-287,No,4.41,0.926,0.945,Host_3,Host_2,44.12,96.84,39.78,16384,0,9.1,96.84,13.12
JOB_2082,02-01-2024 10:41,02-01-2024 10:41,15.22,4190,3380,1.45,753,Social Media,3576,167.29,Medium,ASB-Dynamic-CapsNet,Dynamic,2.95,Delay-Sensitive,0.966,3600,56,0.727,Medium,0.271,Cluster_2082,Yes,0.939,0.921,77.86,No,-220,No,4.82,0.393,1.016,Host_2,Host_3,71.32,52.2,30.97,16384,0,6.1,71.32,25.57
JOB_2083,02-01-2024 10:42,02-01-2024 10:42,47.11,6541,2312,9.37,390,Social Media,4853,292.85,Low,ASB-Dynamic-CapsNet,Static,3.44,Delay-Sensitive,1.425,2428,109,0.863,High,0.359,Cluster_2083,No,0.767,0.947,80.68,No,-116,Yes,2.39,0.219,1.432,Host_3,Host_1,43.07,89.16,44.7,8192,0,23.3,89.16,79.85
JOB_2084,02-01-2024 10:43,02-01-2024 10:43,82.74,3935,1642,1.55,431,Enterprise DB,1100,217.58,Medium,ASB-Dynamic-CapsNet,Dynamic,4.16,Memory-Intensive,1.063,1694,26,0.998,Low,0.536,Cluster_2084,Yes,0.76,0.621,98.04,No,-52,Yes,0.8,0.143,0.976,Host_1,Host_4,15.39,43.72,80.05,32768,0,24,80.05,12.01
JOB_2085,02-01-2024 10:44,02-01-2024 10:44,53.1,3701,713,6.53,460,Enterprise DB,176,545.1,High,Round Robin,Dynamic,0.99,IO-Bound,0.807,431,104,0.614,Medium,0.124,Cluster_2085,Yes,0.933,0.508,73.13,Yes,282,Yes,0.95,0.222,0.936,Host_1,Host_1,43.24,43.89,14.95,32768,1,6.7,43.89,11.29
JOB_2086,02-01-2024 10:45,02-01-2024 10:45,49.83,4679,968,6.89,102,IoT,3656,466.46,High,FCFS,Static,2.85,CPU-Bound,1.354,981,71,0.684,High,0.475,Cluster_2086,Yes,0.729,0.841,91.99,No,-13,Yes,4.22,0.397,0.881,Host_4,Host_4,80.15,97.15,13.1,8192,1,27.1,97.15,57.12
JOB_2087,02-01-2024 10:46,02-01-2024 10:46,18.44,4866,911,6.96,529,Social Media,2428,336.99,Medium,Round Robin,Dynamic,3.7,Memory-Intensive,1.022,1105,65,0.799,High,0.68,Cluster_2087,No,0.759,0.633,96.94,No,-194,No,0.97,0.463,1.39,Host_3,Host_1,62.86,84.64,31.08,32768,0,24.1,84.64,14.85
JOB_2088,02-01-2024 10:47,02-01-2024 10:47,62.54,2791,1922,3.02,422,Cloud,1702,788.15,High,Priority-Based,Static,1,CPU-Bound,0.869,2032,83,0.888,High,0.111,Cluster_2088,No,0.851,0.596,82.55,Yes,-110,Yes,3.29,0.222,1.452,Host_2,Host_1,24.28,77.86,69.92,16384,0,14.9,77.86,17.03
JOB_2089,02-01-2024 10:48,02-01-2024 10:48,75.77,4983,4962,3.64,768,Enterprise DB,57,103.03,High,ASB-Dynamic-CapsNet,Static,2.36,IO-Bound,0.831,5215,118,0.875,Low,0.064,Cluster_2089,No,0.903,0.713,73.12,No,-253,Yes,4.99,0.905,1.379,Host_2,Host_1,44.83,98.56,64.13,8192,0,9.7,98.56,60.83
JOB_2090,02-01-2024 10:49,02-01-2024 10:49,40.43,713,4277,5.71,403,Cloud,4758,975.15,Medium,Round Robin,Static,2.32,IO-Bound,1.238,4350,87,0.96,Medium,0.022,Cluster_2090,No,0.938,0.514,96.76,No,-73,Yes,4.81,0.484,0.834,Host_2,Host_4,18.34,73.09,63.35,16384,0,6.2,73.09,4.35
JOB_2091,02-01-2024 10:50,02-01-2024 10:50,72.05,7461,1844,2.4,974,Cloud,1334,125.38,Medium,Round Robin,Dynamic,4.2,IO-Bound,1.128,1865,86,0.634,Medium,0.774,Cluster_2091,No,0.824,0.899,82.11,No,-21,No,0.64,0.251,0.912,Host_4,Host_1,85.42,76.81,18.14,8192,0,17.6,85.42,91.08
JOB_2092,02-01-2024 10:51,02-01-2024 10:51,87.16,3737,2356,0.69,340,IoT,4743,775.34,Low,Round Robin,Static,3.89,IO-Bound,0.693,2550,68,0.607,Medium,0.548,Cluster_2092,No,0.714,0.86,76.48,No,-194,No,1.66,0.765,0.842,Host_3,Host_2,90.33,55.04,85.36,16384,0,28.6,90.33,22.81
JOB_2093,02-01-2024 10:52,02-01-2024 10:52,26.3,4362,4142,5.84,717,IoT,4531,374.55,Low,ASB-Dynamic-CapsNet,Static,1.16,Delay-Sensitive,0.671,4436,54,0.844,High,0.509,Cluster_2093,Yes,0.916,0.82,98.67,Yes,-294,Yes,4.25,0.967,0.855,Host_1,Host_1,88.98,69.39,66.05,8192,1,8.4,88.98,53.25
JOB_2094,02-01-2024 10:53,02-01-2024 10:53,51.87,558,3767,4.92,442,Cloud,228,866.61,Medium,ASB-Dynamic-CapsNet,Static,1.16,IO-Bound,1.389,3576,31,0.993,Low,0.87,Cluster_2094,No,0.801,0.794,84.09,Yes,191,Yes,3.78,0.321,1.263,Host_4,Host_2,70.77,21.85,93.95,8192,0,19.9,93.95,6.81
JOB_2095,02-01-2024 10:54,02-01-2024 10:54,32.97,6221,621,6.74,963,Cloud,3645,83.43,High,ASB-Dynamic-CapsNet,Static,3.62,IO-Bound,1.313,915,65,0.902,Medium,0.125,Cluster_2095,No,0.878,0.594,80.62,No,-294,Yes,2.14,0.622,1.098,Host_4,Host_1,22.53,38.2,84.64,16384,0,12.2,84.64,37.97
JOB_2096,02-01-2024 10:55,02-01-2024 10:55,73.43,3430,1625,1.89,172,Cloud,4960,380.97,High,Round Robin,Dynamic,3.7,IO-Bound,0.622,1554,114,0.907,Low,0.508,Cluster_2096,Yes,0.82,0.721,93.99,Yes,71,No,0.68,0.453,0.961,Host_4,Host_1,77.4,34.31,91.99,32768,0,18,91.99,10.47
JOB_2097,02-01-2024 10:56,02-01-2024 10:56,56.21,5438,1569,8.49,955,Cloud,3867,342.09,Medium,Round Robin,Dynamic,0.89,Memory-Intensive,1.429,1386,32,0.787,Low,0.788,Cluster_2097,Yes,0.726,0.852,80.29,Yes,183,No,0.72,0.211,1.147,Host_1,Host_1,99,92.54,32.23,16384,1,27.4,99,33.19
JOB_2098,02-01-2024 10:57,02-01-2024 10:57,60.77,3471,2775,1.89,49,Social Media,3304,993.23,Medium,Priority-Based,Static,2.06,CPU-Bound,1.063,2735,70,0.896,Medium,0.694,Cluster_2098,Yes,0.828,0.809,78.87,Yes,40,Yes,3.83,0.444,1.388,Host_2,Host_3,26.79,59.01,97.06,32768,0,17.2,97.06,10.59
JOB_2099,02-01-2024 10:58,02-01-2024 10:58,73.83,2027,1613,8.97,775,Cloud,4503,985.69,Medium,FCFS,Static,4.13,Memory-Intensive,0.914,1678,40,0.614,Low,0.684,Cluster_2099,Yes,0.968,0.928,76.65,Yes,-65,No,2.04,0.682,0.977,Host_1,Host_4,30.55,47.48,82.95,8192,0,3.2,82.95,24.74
JOB_2100,02-01-2024 10:59,02-01-2024 10:59,41.68,6325,4976,4.77,917,Enterprise DB,2473,197.91,High,FCFS,Dynamic,0.4,CPU-Bound,0.994,5191,98,0.92,Low,0.754,Cluster_2100,Yes,0.785,0.553,74.6,Yes,-215,No,4.19,0.486,1.479,Host_2,Host_3,41.24,97.35,83.35,8192,0,21.5,97.35,77.21
JOB_2101,02-01-2024 11:00,02-01-2024 11:00,83.21,622,1551,5.72,94,IoT,4847,633.65,Low,ASB-Dynamic-CapsNet,Static,1.87,IO-Bound,1.443,1435,34,0.877,Low,0.161,Cluster_2101,Yes,0.916,0.929,92.23,Yes,116,No,0.79,0.555,1.006,Host_3,Host_3,87.76,97.86,61.47,32768,1,8.4,97.86,1.9
JOB_2102,02-01-2024 11:01,02-01-2024 11:01,52.64,4219,4754,9.02,793,Enterprise DB,1800,540.16,Low,FCFS,Static,3.22,IO-Bound,1.467,4940,82,0.692,Medium,0.912,Cluster_2102,No,0.794,0.8,78.01,No,-186,No,2.32,0.429,1.188,Host_2,Host_2,38.15,86.29,44.7,16384,1,20.6,86.29,25.75
JOB_2103,02-01-2024 11:02,02-01-2024 11:02,22.64,1936,3530,3.35,599,IoT,4927,162.83,High,ASB-Dynamic-CapsNet,Dynamic,3.86,Memory-Intensive,0.629,3718,49,0.824,High,0.735,Cluster_2103,No,0.79,0.604,78.91,No,-188,No,4.55,0.949,1.31,Host_1,Host_4,17.3,80.72,51.41,32768,0,21,80.72,5.91
JOB_2104,02-01-2024 11:03,02-01-2024 11:03,65.67,1662,3107,2.23,734,IoT,4227,176.1,Low,ASB-Dynamic-CapsNet,Dynamic,3.26,Delay-Sensitive,0.8,2808,87,0.91,Low,0.192,Cluster_2104,Yes,0.995,0.625,91.01,Yes,299,No,0.7,0.542,1.277,Host_3,Host_3,74.92,21.52,70.94,8192,1,0.5,74.92,20.29
JOB_2105,02-01-2024 11:04,02-01-2024 11:04,73.46,3800,3224,4.73,825,IoT,3479,989.36,Medium,Round Robin,Static,1.99,Memory-Intensive,0.53,3124,69,0.632,Low,0.971,Cluster_2105,No,0.801,0.604,97.8,No,100,Yes,3.8,0.688,1.372,Host_2,Host_4,46.58,72.07,48.89,32768,0,19.9,72.07,11.6
JOB_2106,02-01-2024 11:05,02-01-2024 11:05,35.34,3845,1853,2.82,776,Enterprise DB,234,458.2,Medium,FCFS,Dynamic,4.96,CPU-Bound,1.331,1730,41,0.811,Low,0.311,Cluster_2106,No,0.853,0.62,97.77,No,123,Yes,0.58,0.832,1.315,Host_2,Host_3,21.54,89.1,24.86,16384,0,14.7,89.1,23.47
JOB_2107,02-01-2024 11:06,02-01-2024 11:06,78.57,2986,1712,5.51,100,IoT,2385,134.54,High,Priority-Based,Dynamic,0.21,Delay-Sensitive,1.359,1442,31,0.969,Medium,0.982,Cluster_2107,No,0.75,0.988,95.98,No,270,No,0.66,0.805,0.801,Host_3,Host_3,81.59,40.82,22.4,32768,1,25,81.59,9.11
JOB_2108,02-01-2024 11:07,02-01-2024 11:07,82.49,7665,3375,3.11,493,Cloud,3183,222.64,High,ASB-Dynamic-CapsNet,Static,2.47,Memory-Intensive,1.426,3088,69,0.834,Medium,0.246,Cluster_2108,No,0.846,0.519,86.64,No,287,No,4.98,0.466,1.416,Host_1,Host_2,97.23,49.45,55.87,16384,0,15.4,97.23,46.78
JOB_2109,02-01-2024 11:08,02-01-2024 11:08,32.15,1061,655,8.71,394,Cloud,556,275.66,Medium,ASB-Dynamic-CapsNet,Static,2.55,Memory-Intensive,0.917,527,75,0.719,Medium,0.142,Cluster_2109,No,0.899,0.573,92.76,Yes,128,No,0.85,0.543,1.462,Host_3,Host_4,13.04,54.75,11.83,32768,0,10.1,54.75,3.24
JOB_2110,02-01-2024 11:09,02-01-2024 11:09,88.68,4481,4351,6.27,202,Social Media,4175,515.81,Medium,Priority-Based,Dynamic,1.2,Memory-Intensive,0.912,4179,57,0.695,Medium,0.3,Cluster_2110,Yes,0.783,0.664,75.05,Yes,172,No,1.44,0.745,1.028,Host_4,Host_3,58.02,41.15,34.18,8192,0,21.7,58.02,54.7
JOB_2111,02-01-2024 11:10,02-01-2024 11:10,21.26,6761,2149,0.5,262,Social Media,1982,342.19,High,FCFS,Static,2.79,Memory-Intensive,0.772,1967,99,0.986,High,0.815,Cluster_2111,No,0.835,0.592,98.48,Yes,182,Yes,4.61,0.601,1.479,Host_4,Host_3,71.29,31.16,28.34,8192,0,16.5,71.29,82.53
JOB_2112,02-01-2024 11:11,02-01-2024 11:11,26.16,2237,924,8.15,799,Social Media,1246,460.46,High,Priority-Based,Static,1.1,IO-Bound,1.304,1070,49,0.646,High,0.424,Cluster_2112,No,0.946,0.66,74.92,No,-146,No,0.68,0.721,1.209,Host_3,Host_4,51.1,91.97,54.82,8192,0,5.4,91.97,27.31
JOB_2113,02-01-2024 11:12,02-01-2024 11:12,24.74,1404,2949,3.64,664,Cloud,3735,174.83,Medium,FCFS,Dynamic,2.22,IO-Bound,0.697,3232,38,0.748,Low,0.212,Cluster_2113,Yes,0.949,0.64,80.87,Yes,-283,No,2.55,0.725,1.245,Host_3,Host_3,89.5,74.1,10.02,16384,1,5.1,89.5,8.57
JOB_2114,02-01-2024 11:13,02-01-2024 11:13,81.52,4054,3130,3.54,253,Enterprise DB,4231,333.46,Medium,FCFS,Static,2.16,Delay-Sensitive,0.511,3342,85,0.604,Low,0.117,Cluster_2114,No,0.802,0.966,75.2,No,-212,No,0.94,0.161,1.061,Host_1,Host_1,43.32,83.7,47.15,32768,1,19.8,83.7,12.37
JOB_2115,02-01-2024 11:14,02-01-2024 11:14,62.34,4990,1181,4.14,733,Social Media,1388,79.61,Low,FCFS,Dynamic,3.87,CPU-Bound,1.187,989,61,0.716,Low,0.491,Cluster_2115,Yes,0.9,0.927,74.69,No,192,Yes,1.91,0.516,1.107,Host_3,Host_2,73.25,27.41,29.78,16384,0,10,73.25,30.46
JOB_2116,02-01-2024 11:15,02-01-2024 11:15,22.17,2226,3425,6.49,716,Cloud,2670,890.81,Low,FCFS,Dynamic,4.71,Memory-Intensive,1.384,3401,118,0.964,High,0.295,Cluster_2116,Yes,0.881,0.521,81.05,Yes,24,Yes,0.96,0.585,1.334,Host_3,Host_3,59.5,77.74,28.15,16384,1,11.9,77.74,13.59
JOB_2117,02-01-2024 11:16,02-01-2024 11:16,45.23,3423,592,4.7,279,IoT,732,206.76,Medium,FCFS,Static,1.01,Memory-Intensive,0.979,841,97,0.914,Medium,0.434,Cluster_2117,No,0.869,0.883,77.06,Yes,-249,Yes,3.37,0.265,1.464,Host_4,Host_2,73.82,30.17,26.07,32768,0,13.1,73.82,10.45
JOB_2118,02-01-2024 11:17,02-01-2024 11:17,59.22,4031,4864,6.47,850,Enterprise DB,3564,759.33,High,FCFS,Dynamic,4.96,IO-Bound,0.714,4617,106,0.737,High,0.401,Cluster_2118,No,0.882,0.527,78.27,Yes,247,Yes,1.71,0.517,0.839,Host_3,Host_4,93.07,42.98,68.4,8192,0,11.8,93.07,49.21
JOB_2119,02-01-2024 11:18,02-01-2024 11:18,16.68,4406,174,1.89,28,Enterprise DB,4417,356.06,Low,ASB-Dynamic-CapsNet,Static,4.7,Memory-Intensive,1.433,468,82,0.95,Medium,0.575,Cluster_2119,Yes,0.816,0.72,73.81,Yes,-294,Yes,2.08,0.73,0.849,Host_4,Host_4,45.74,83.12,27.98,16384,1,18.4,83.12,26.89
JOB_2120,02-01-2024 11:19,02-01-2024 11:19,80.59,6312,3091,9.72,49,Cloud,2210,479.65,Low,Round Robin,Static,0.56,CPU-Bound,1.184,3297,86,0.739,High,0.537,Cluster_2120,Yes,0.712,0.549,88.42,Yes,-206,No,3.77,0.21,1.036,Host_4,Host_4,37.6,26.61,41.85,32768,1,28.8,41.85,19.26
JOB_2121,02-01-2024 11:20,02-01-2024 11:20,74.29,1434,3460,7.43,619,Cloud,1779,298.35,Medium,ASB-Dynamic-CapsNet,Static,4.56,Delay-Sensitive,0.939,3634,89,0.887,High,0.242,Cluster_2121,Yes,0.929,0.526,96.57,Yes,-174,Yes,1.25,0.849,1.432,Host_1,Host_1,47.78,55.42,64.64,16384,1,7.1,64.64,8.75
JOB_2122,02-01-2024 11:21,02-01-2024 11:21,50.42,5697,470,2.88,525,IoT,1467,699.48,High,ASB-Dynamic-CapsNet,Static,2.82,CPU-Bound,0.735,483,102,0.863,High,0.517,Cluster_2122,Yes,0.707,0.73,73.72,No,-13,Yes,3.4,0.204,1.455,Host_3,Host_3,44.29,67.9,85.85,8192,1,29.3,85.85,69.54
JOB_2123,02-01-2024 11:22,02-01-2024 11:22,87.37,7595,4782,7.38,42,IoT,4064,846.1,High,Priority-Based,Dynamic,4.39,Delay-Sensitive,1.276,4786,110,0.805,Low,0.862,Cluster_2123,No,0.816,0.97,92.59,No,-4,No,4.72,0.892,0.877,Host_3,Host_2,29.91,35.32,58.71,8192,0,18.4,58.71,92.71
JOB_2124,02-01-2024 11:23,02-01-2024 11:23,43.42,6031,428,5.96,820,IoT,68,293.41,Medium,Round Robin,Static,4.73,Delay-Sensitive,0.967,356,56,0.84,Medium,0.502,Cluster_2124,Yes,0.833,0.953,92.44,Yes,72,Yes,2.46,0.628,1.254,Host_1,Host_1,13.76,59.34,47.78,32768,1,16.7,59.34,18.41
JOB_2125,02-01-2024 11:24,02-01-2024 11:24,88.73,574,4785,1.54,686,Enterprise DB,2702,249.8,High,Round Robin,Dynamic,4.29,CPU-Bound,0.74,4914,104,0.768,High,0.113,Cluster_2125,No,0.954,0.957,98.07,Yes,-129,No,3.96,0.388,1.464,Host_4,Host_3,61.33,15.23,56.12,32768,0,4.6,61.33,1.75
JOB_2126,02-01-2024 11:25,02-01-2024 11:25,63.43,794,1890,2.19,459,Enterprise DB,3850,684.63,Medium,Round Robin,Static,2.01,Memory-Intensive,0.84,2189,113,0.64,High,0.64,Cluster_2126,No,0.713,0.514,81.63,Yes,-299,Yes,1.81,0.198,1.011,Host_1,Host_2,82.07,45.28,69.11,8192,0,28.7,82.07,9.69
JOB_2127,02-01-2024 11:26,02-01-2024 11:26,60.77,520,876,0.89,548,Social Media,514,203.2,High,FCFS,Static,3.18,Memory-Intensive,0.534,928,80,0.965,Low,0.367,Cluster_2127,No,0.742,0.549,86.23,No,-52,Yes,0.97,0.484,1.33,Host_4,Host_1,49.58,46.19,29.06,8192,0,25.8,49.58,6.35
JOB_2128,02-01-2024 11:27,02-01-2024 11:27,23.28,3742,2122,8.19,694,Social Media,740,643.44,Medium,FCFS,Dynamic,2.32,IO-Bound,0.722,1978,35,0.931,Low,0.994,Cluster_2128,Yes,0.858,0.759,97.6,No,144,No,0.93,0.64,1.362,Host_4,Host_1,39.1,91.89,85.21,16384,0,14.2,91.89,22.84
JOB_2129,02-01-2024 11:28,02-01-2024 11:28,80.55,1538,4774,5.74,858,Social Media,1060,103.48,High,FCFS,Dynamic,1.83,IO-Bound,0.731,4985,89,0.987,Medium,0.506,Cluster_2129,Yes,0.975,0.653,93.36,No,-211,Yes,4.3,0.167,0.837,Host_2,Host_3,28.71,33.65,91.51,32768,0,2.5,91.51,4.69
JOB_2130,02-01-2024 11:29,02-01-2024 11:29,44.2,5830,4416,3.51,634,Enterprise DB,3111,623.94,Medium,ASB-Dynamic-CapsNet,Static,1.25,CPU-Bound,1.087,4418,47,0.968,High,0.476,Cluster_2130,Yes,0.808,0.662,92.55,Yes,-2,Yes,4.59,0.826,1.388,Host_2,Host_1,90.89,66.41,69.54,32768,0,19.2,90.89,17.79
JOB_2131,02-01-2024 11:30,02-01-2024 11:30,22.98,5155,1287,1.7,955,IoT,4070,518.27,Medium,Round Robin,Dynamic,2.21,Delay-Sensitive,0.742,1080,68,0.905,High,0.082,Cluster_2131,No,0.8,0.953,83.44,Yes,207,No,1.52,0.745,0.999,Host_4,Host_2,69.08,26.7,84.22,8192,0,20,84.22,62.93
JOB_2132,02-01-2024 11:31,02-01-2024 11:31,11.01,1609,1603,5.1,894,Social Media,212,122.77,High,Round Robin,Dynamic,4.03,IO-Bound,0.593,1832,44,0.634,High,0.982,Cluster_2132,Yes,0.738,0.711,96.25,No,-229,No,1.59,0.202,1.184,Host_3,Host_4,51.41,76.02,92.74,16384,0,26.2,92.74,9.82
JOB_2133,02-01-2024 11:32,02-01-2024 11:32,54.78,5768,3391,5.49,901,IoT,1685,652.61,Medium,ASB-Dynamic-CapsNet,Dynamic,4.22,Delay-Sensitive,1.09,3643,50,0.864,High,0.539,Cluster_2133,Yes,0.791,0.971,94.59,Yes,-252,Yes,2.45,0.87,0.947,Host_3,Host_3,53.98,91.41,49.63,32768,1,20.9,91.41,17.6
JOB_2134,02-01-2024 11:33,02-01-2024 11:33,52.19,4271,3425,7.17,616,IoT,2796,452.09,Low,FCFS,Static,4.79,IO-Bound,1.469,3171,37,0.807,Low,0.489,Cluster_2134,Yes,0.748,0.763,84.68,No,254,No,2.83,0.352,1.359,Host_2,Host_3,85.63,69.48,81.87,8192,0,25.2,85.63,52.14
JOB_2135,02-01-2024 11:34,02-01-2024 11:34,67.55,871,287,9.71,328,IoT,344,224.94,High,Priority-Based,Static,1.45,CPU-Bound,0.506,64,35,0.844,High,0.78,Cluster_2135,Yes,0.773,0.821,88.17,No,223,Yes,0.62,0.315,1.336,Host_3,Host_1,77.89,97.82,57.42,16384,0,22.7,97.82,5.32
JOB_2136,02-01-2024 11:35,02-01-2024 11:35,81.22,6623,1314,4.63,754,Social Media,628,359.85,Medium,Round Robin,Static,3.25,Memory-Intensive,0.736,1414,81,0.61,Low,0.744,Cluster_2136,Yes,0.858,0.566,86.6,No,-100,No,4.42,0.82,0.801,Host_1,Host_3,52.98,14.7,10.87,16384,0,14.2,52.98,40.42
JOB_2137,02-01-2024 11:36,02-01-2024 11:36,16.35,5413,3386,4.36,655,Social Media,1635,497.18,High,ASB-Dynamic-CapsNet,Dynamic,3.47,Delay-Sensitive,1.257,3152,113,0.68,High,0.752,Cluster_2137,Yes,0.828,0.971,73.84,No,234,No,3.81,0.72,1.308,Host_1,Host_4,79.06,26.04,50.7,32768,0,17.2,79.06,16.52
